OFFICIAL_SYMBOL_A,OFFICIAL_SYMBOL_B,EXPERIMENTAL_SYSTEM
GRB2,PAG1,Reconstituted Complex
LCP2,PAG1,Reconstituted Complex
PTPN6,PAG1,Reconstituted Complex
ZAP70,PAG1,Reconstituted Complex
LCK,PAG1,Reconstituted Complex
VAV1,PAG1,Reconstituted Complex
CSK,PAG1,Reconstituted Complex
LYN,TRAT1,Reconstituted Complex
FYN,TRAT1,Reconstituted Complex
GRB2,TRAT1,Reconstituted Complex
LCP2,TRAT1,Reconstituted Complex
LCK,TRAT1,Reconstituted Complex
PAG1,CSK,Affinity Capture-Western
PAG1,FYN,Affinity Capture-Western
POLR2A,PCIF1,Reconstituted Complex
POLR2A,PCIF1,Affinity Capture-Western
CD3D,CANX,Affinity Capture-Western
CTNNB1,CHUK,Affinity Capture-Western
CTNNB1,IKBKB,Affinity Capture-Western
CTNNB1,CHUK,Reconstituted Complex
CTNNB1,IKBKB,Reconstituted Complex
DAPK2,DAPK2,Affinity Capture-Western
ELMO1,DOCK1,Affinity Capture-Western
VTN,TGFB1,Reconstituted Complex
VTN,TGFB2,Reconstituted Complex
VTN,VEGFA,Reconstituted Complex
VTN,EGF,Reconstituted Complex
VTN,FGF2,Reconstituted Complex
SHC1,GRB2,Affinity Capture-Western
INSR,GRB2,Affinity Capture-Western
F10,F5,Reconstituted Complex
PTK2,EPHA2,Affinity Capture-Western
EPHA2,PTPN11,Affinity Capture-Western
CBLB,VAV1,Affinity Capture-Western
SMAD2,INSR,Two-hybrid
SMAD2,INSR,Affinity Capture-Western
SMAD2,INSR,Reconstituted Complex
BAD,BCL2,Affinity Capture-Western
BAD,BCL2L1,Affinity Capture-Western
BAD,BCL2,Two-hybrid
BAD,BCL2L1,Two-hybrid
CCND1,AR,Affinity Capture-Western
SHC1,GRB2,Affinity Capture-Western
SHC1,FLT4,Affinity Capture-Western
NRXN1,NLGN1,Reconstituted Complex
NRXN1,NLGN2,Reconstituted Complex
NRXN1,NLGN3,Reconstituted Complex
NRXN2,NLGN1,Reconstituted Complex
NRXN2,NLGN2,Reconstituted Complex
NRXN3,NLGN1,Reconstituted Complex
NRXN3,NLGN2,Reconstituted Complex
NRXN3,NLGN3,Reconstituted Complex
DGKZ,HRAS,Affinity Capture-Western
DGKZ,RASGRP1,Affinity Capture-Western
XRCC1,LIG3,Reconstituted Complex
HSPA1A,BCL2,Affinity Capture-Western
KRT1,KNG1,Reconstituted Complex
DAG1,AGRN,Far Western
ZBTB17,MYC,Two-hybrid
ZBTB17,MYC,Affinity Capture-Western
ZBTB17,MYC,Reconstituted Complex
ITGB1,CANX,Affinity Capture-Western
PTPN12,TGFB1I1,Affinity Capture-Western
PTPN12,TGFB1I1,Reconstituted Complex
PTPN12,TGFB1I1,Two-hybrid
MMP1,BCAN,Biochemical Activity
MMP2,BCAN,Biochemical Activity
MMP3,BCAN,Biochemical Activity
MMP7,BCAN,Biochemical Activity
MMP8,BCAN,Biochemical Activity
MMP10,BCAN,Biochemical Activity
MMP13,BCAN,Biochemical Activity
PDZD2,PKP4,Affinity Capture-Western
PDZD2,ERBB2IP,Affinity Capture-Western
CXCR1,GNAI2,Affinity Capture-Western
EPOR,PIK3R1,Affinity Capture-Western
PIK3R1,EPOR,Reconstituted Complex
POLR2A,SUPT5H,Affinity Capture-Western
ZBTB16,SIN3A,Reconstituted Complex
ZBTB16,VDR,Affinity Capture-Western
BID,BCL2A1,Affinity Capture-Western
NUP98,KPNB1,Reconstituted Complex
RYR3,FKBP1A,Reconstituted Complex
L1CAM,ITGA5,Reconstituted Complex
L1CAM,ITGAV,Reconstituted Complex
RYK,EPHB2,Affinity Capture-Western
RYK,EPHB3,Affinity Capture-Western
MYB,SND1,Two-hybrid
MYB,SND1,Reconstituted Complex
DTNA,DRP2,Reconstituted Complex
GTF2E1,GTF2E2,Reconstituted Complex
GTF2F1,GTF2E2,Reconstituted Complex
TBP,GTF2E2,Reconstituted Complex
GTF2E2,GTF2E2,Reconstituted Complex
C4A,CST3,Reconstituted Complex
ARF1,AP4M1,Two-hybrid
ARF1,AP4E1,Two-hybrid
ARF1,AP4E1,Reconstituted Complex
PRPF4B,PNN,Affinity Capture-Western
PRPF4B,PNN,Two-hybrid
HTT,F8A1,Affinity Capture-Western
APAF1,CASP9,Affinity Capture-Western
APAF1,BCL2L1,Affinity Capture-Western
RAPGEF1,CRKL,Affinity Capture-Western
RAPGEF1,GRB2,Affinity Capture-Western
RAPGEF1,CRKL,Reconstituted Complex
TBP,RXRA,Reconstituted Complex
TBP,RXRA,Two-hybrid
PLA2G4C,S100A10,Reconstituted Complex
CBX3,SP100,Affinity Capture-Western
CBX3,SP100,Reconstituted Complex
CBX3,SP100,Two-hybrid
DSC2,DSG1,Affinity Capture-Western
DSC2,JUP,Affinity Capture-Western
RNPS1,SART3,Affinity Capture-Western
RNPS1,SART3,Reconstituted Complex
RNPS1,SART3,Two-hybrid
GJB1,JUP,Affinity Capture-Western
UBTF,CD3EAP,Reconstituted Complex
CD55,CD55,Co-crystal Structure
RBP1,LRP2,Reconstituted Complex
PIK3R1,CSF1R,Affinity Capture-Western
PRKAR1A,PRKAR1B,Affinity Capture-Western
PRKAR1A,PRKAR1B,Reconstituted Complex
HSPA1A,HSF1,Affinity Capture-Western
MAPK3,JUN,Biochemical Activity
PSTPIP1,ABL1,Affinity Capture-Western
PSTPIP1,ABL1,Reconstituted Complex
PSTPIP1,ABL1,Two-hybrid
TNFAIP3,TNIP1,Affinity Capture-Western
TNFAIP3,TNIP1,Two-hybrid
CD4,PIP,Reconstituted Complex
PLG,THBS1,Reconstituted Complex
DUSP16,MAPK14,Affinity Capture-Western
DUSP16,MAPK9,Affinity Capture-Western
MAPK14,DUSP16,Reconstituted Complex
MAPK14,DUSP10,Reconstituted Complex
MAPK14,DUSP6,Affinity Capture-Western
MAPK14,DUSP10,Affinity Capture-Western
MAPK14,DUSP16,Affinity Capture-Western
MAPK14,DUSP1,Affinity Capture-Western
DUSP1,MAPK9,Affinity Capture-Western
DUSP1,MAPK10,Affinity Capture-Western
DUSP10,MAPK9,Affinity Capture-Western
DUSP10,MAPK10,Affinity Capture-Western
DUSP16,MAPK10,Affinity Capture-Western
NR3C1,NFKB1,Reconstituted Complex
NR3C1,NFKB2,Reconstituted Complex
RASSF5,MRAS,Reconstituted Complex
RASSF5,RASSF1,Reconstituted Complex
RASSF5,RASSF2,Reconstituted Complex
RASSF5,KRAS,Reconstituted Complex
RASSF5,RAP2A,Reconstituted Complex
RASSF5,RRAS,Reconstituted Complex
RASSF5,RASSF5,Reconstituted Complex
RASSF5,RAP2A,Two-hybrid
RASSF5,MRAS,Affinity Capture-Western
RASSF5,RASSF1,Affinity Capture-Western
RASSF5,RRAS,Affinity Capture-Western
RASSF1,RASSF1,Affinity Capture-Western
CDK9,IL6ST,Reconstituted Complex
PEX19,ABCD1,Reconstituted Complex
PEX19,ABCD2,Reconstituted Complex
PEX19,ABCD3,Reconstituted Complex
PEX19,ABCD1,Two-hybrid
PEX19,ABCD2,Two-hybrid
PEX19,ABCD3,Two-hybrid
DNMT1,DNMT3A,Affinity Capture-Western
DNMT1,DNMT3B,Affinity Capture-Western
DNMT3A,DNMT3B,Affinity Capture-Western
DNMT1,DNMT3A,Reconstituted Complex
DNMT1,DNMT3B,Reconstituted Complex
DNMT3A,DNMT3B,Reconstituted Complex
NRD1,HBEGF,Affinity Capture-Western
NRD1,HBEGF,Reconstituted Complex
GADD45G,PCNA,Affinity Capture-Western
GADD45G,CDKN1A,Affinity Capture-Western
PPP1R13L,RELA,Reconstituted Complex
PPP1R13L,SP1,Reconstituted Complex
PPP1R13L,SP1,Affinity Capture-Western
ZNF174,ZNF174,Reconstituted Complex
ARL8B,TUBB,Affinity Capture-Western
ARHGDIA,RDX,Reconstituted Complex
EIF3E,CSN3,Two-hybrid
EIF3E,COPS6,Two-hybrid
EIF3E,CSN3,Affinity Capture-Western
EIF3E,COPS6,Affinity Capture-Western
BANK1,LYN,Affinity Capture-Western
BANK1,ITPR1,Affinity Capture-Western
BANK1,LYN,Reconstituted Complex
PPM1B,MAP3K7,Affinity Capture-Western
PPM1B,MAP3K7,Reconstituted Complex
IFNAR1,PIK3R1,Affinity Capture-Western
CCR3,FGR,Affinity Capture-Western
CCR3,HCK,Affinity Capture-Western
HCK,CSF3R,Affinity Capture-Western
HCK,CSF3R,Reconstituted Complex
NCSTN,PSEN1,Affinity Capture-Western
NCSTN,PSEN2,Affinity Capture-Western
NCSTN,APP,Affinity Capture-Western
MBD2,HINFP,Two-hybrid
MBD2,HINFP,Reconstituted Complex
MBD2,HINFP,Affinity Capture-Western
PLG,PAPPA,Biochemical Activity
LDHA,KCNJ11,Affinity Capture-Western
LDHA,ABCC9,Affinity Capture-Western
RNGTT,RNMT,Reconstituted Complex
WASL,RHOQ,Reconstituted Complex
WASL,RHOQ,Two-hybrid
GNA13,RDX,Affinity Capture-Western
GNA13,RDX,Reconstituted Complex
GNA13,RDX,Two-hybrid
SOS1,EGFR,Affinity Capture-Western
EBI3,IL27RA,Affinity Capture-Western
BTK,IBTK,Reconstituted Complex
IBTK,BTK,Affinity Capture-Western
MAP4K1,MAP3K11,Biochemical Activity
AKAP13,RXRB,Reconstituted Complex
AKAP13,ESR1,Reconstituted Complex
AKAP13,PPARA,Reconstituted Complex
AKAP13,THRA,Reconstituted Complex
AKAP13,ESR1,Two-hybrid
SMAD6,MAP3K7,Affinity Capture-Western
SMAD6,TAB1,Affinity Capture-Western
SMAD7,TAB1,Affinity Capture-Western
TXN,MAP3K5,Reconstituted Complex
TXN,MAP3K5,Affinity Capture-Western
RGS14,RAP2A,Reconstituted Complex
RGS14,RAP1A,Reconstituted Complex
WAS,VASP,Reconstituted Complex
CRK,PDGFRA,Affinity Capture-Western
CRK,PDGFRB,Affinity Capture-Western
CRK,PDGFRA,Reconstituted Complex
CRK,PDGFRB,Reconstituted Complex
ARHGAP26,PTK2,Reconstituted Complex
BCAR1,PTK2,Reconstituted Complex
GRB2,PTK2,Reconstituted Complex
EPB41,TJP2,Two-hybrid
TJP2,EPB41,Affinity Capture-Western
NEDD9,FYN,Affinity Capture-Western
HAND1,HEY2,Reconstituted Complex
HAND1,HEYL,Reconstituted Complex
GEMIN7,GEMIN6,Reconstituted Complex
GEMIN7,SMN1,Reconstituted Complex
GEMIN7,GEMIN6,Affinity Capture-Western
GEMIN7,SMN1,Affinity Capture-Western
FBXO32,SKP1,Reconstituted Complex
PODXL,SLC9A3R2,Affinity Capture-Western
PODXL,SLC9A3R2,Reconstituted Complex
MXD1,SIN3A,Reconstituted Complex
HOXB1,PBX1,Co-crystal Structure
ESRRG,ESRRG,Co-crystal Structure
ESRRG,NCOA1,Reconstituted Complex
STOM,STOM,Reconstituted Complex
SLAMF1,SH2D1A,Affinity Capture-Western
SLAMF1,PTPN11,Affinity Capture-Western
IRF8,COPS2,Two-hybrid
COPS2,IRF8,Reconstituted Complex
IRF8,COPS2,Affinity Capture-Western
CCNE1,AR,Affinity Capture-Western
BCL2,CDK1,Affinity Capture-Western
BCL2,PIN1,Affinity Capture-Western
EPHA2,ACP1,Affinity Capture-Western
ACP1,EPHA2,Affinity Capture-Western
ACP1,EPHA2,Biochemical Activity
APOH,LRP2,Reconstituted Complex
UPF1,UPF2,Affinity Capture-Western
POU5F1,HMGB1,Affinity Capture-Western
POU5F1,HMGB2,Affinity Capture-Western
GSK3B,NOTCH1,Biochemical Activity
NOTCH1,GSK3B,Reconstituted Complex
SRF,NKX3-1,Affinity Capture-Western
NFKBIE,NFKB1,Two-hybrid
NFKBIE,RELA,Two-hybrid
NFKBIE,NFKB1,Reconstituted Complex
NFKBIE,RELA,Reconstituted Complex
NFKBIE,REL,Reconstituted Complex
NFKBIE,NFKB2,Reconstituted Complex
NFKBIE,NFKB2,Two-hybrid
NFKBIE,RELA,Affinity Capture-Western
NFKBIE,REL,Affinity Capture-Western
NFKBIE,NFKB1,Affinity Capture-Western
NFKBIE,NFKB2,Affinity Capture-Western
HCLS1,FGR,Reconstituted Complex
GGA2,SORT1,Reconstituted Complex
RFXANK,RFXAP,Reconstituted Complex
RFXANK,CIITA,Reconstituted Complex
RFXANK,CIITA,Affinity Capture-Western
RFXANK,RFXAP,Affinity Capture-Western
DSC3,CTNNB1,Affinity Capture-Western
DSC3,JUP,Affinity Capture-Western
ITGB1,ITGA9,Affinity Capture-Western
RANGRF,RAN,Two-hybrid
RANGRF,RAN,Reconstituted Complex
HRAS,RALGDS,Two-hybrid
RALGDS,HRAS,Reconstituted Complex
RALA,PLD1,Reconstituted Complex
ALK,SHC3,Affinity Capture-Western
ARIH1,UBE2L3,Affinity Capture-Western
ZBTB32,FANCC,Affinity Capture-Western
ZBTB16,ZBTB32,Two-hybrid
ZBTB32,ZBTB16,Affinity Capture-Western
SRF,MYOG,Reconstituted Complex
LYN,CBL,Affinity Capture-Western
FYN,CBL,Affinity Capture-Western
CBL,CRKL,Affinity Capture-Western
FLT1,PGF,Reconstituted Complex
TBP,ESR1,Reconstituted Complex
VEGFA,GPC1,Reconstituted Complex
DBF4B,CDC7,Affinity Capture-Western
NCOA1,ESR2,Two-hybrid
CASK,RPH3A,Reconstituted Complex
CASK,RPH3A,Affinity Capture-Western
APOBEC2,APOBEC1,Far Western
NCK1,SOS1,Affinity Capture-Western
NCK1,SOS1,Reconstituted Complex
AKAP11,PRKAR2A,Reconstituted Complex
PTPRC,CD247,Reconstituted Complex
BCL2,PPP2R5A,Affinity Capture-Western
AKT1,CDKN1B,Biochemical Activity
CDKN1B,SKP2,Affinity Capture-Western
CDKN1B,AKT1,Affinity Capture-Western
CDKN1B,YWHAQ,Affinity Capture-Western
INSR,PRKCD,Affinity Capture-Western
CBX5,TRIM28,Affinity Capture-Western
CBX1,TRIM28,Affinity Capture-Western
CBX3,TRIM28,Affinity Capture-Western
CBX1,CBX1,Affinity Capture-Western
CBX1,CBX3,Affinity Capture-Western
CBX1,CBX5,Affinity Capture-Western
CBX3,CBX1,Affinity Capture-Western
CBX3,CBX3,Affinity Capture-Western
CBX3,CBX5,Affinity Capture-Western
CBX5,CBX1,Affinity Capture-Western
CBX5,CBX3,Affinity Capture-Western
CBX5,CBX5,Affinity Capture-Western
CBX1,CBX1,Reconstituted Complex
CBX1,CBX3,Reconstituted Complex
CBX1,CBX5,Reconstituted Complex
CBX3,CBX1,Reconstituted Complex
CBX3,CBX3,Reconstituted Complex
CBX3,CBX5,Reconstituted Complex
CBX5,CBX1,Reconstituted Complex
CBX5,CBX3,Reconstituted Complex
CBX5,CBX5,Reconstituted Complex
CBX5,HIST3H2A,Reconstituted Complex
CBX5,HIST3H2BB,Reconstituted Complex
CBX5,HIST4H4,Reconstituted Complex
CBX5,HIST2H3A,Reconstituted Complex
APP,APPBP2,Reconstituted Complex
BMP2,BMPR1A,Reconstituted Complex
HAP1,HTT,Reconstituted Complex
HAP1,HTT,Affinity Capture-Western
TBP,TP53,Reconstituted Complex
GRB2,SOS1,Affinity Capture-Western
KDR,GRB2,Affinity Capture-Western
KDR,SHC1,Affinity Capture-Western
KDR,RASA1,Affinity Capture-Western
NMB,NMBR,Reconstituted Complex
CDKN1A,TSG101,Affinity Capture-Western
NUP214,NUP107,Affinity Capture-Western
CDH15,ARVCF,Affinity Capture-Western
CDH15,ARVCF,Reconstituted Complex
PPP2R5A,PPP2R5C,Affinity Capture-Western
FLNA,CASR,Reconstituted Complex
VDR,JUN,Reconstituted Complex
VDR,FOS,Reconstituted Complex
CLINT1,CLTC,Reconstituted Complex
CLINT1,AP1B1,Reconstituted Complex
CLINT1,EPS15,Reconstituted Complex
CLINT1,DNM1,Reconstituted Complex
CLINT1,GGA2,Reconstituted Complex
CLINT1,AP2A1,Reconstituted Complex
CLINT1,AP2B1,Reconstituted Complex
CLINT1,AP1G1,Reconstituted Complex
HTATSF1,SF3A2,Affinity Capture-Western
CALM2,AKAP9,Two-hybrid
AKAP9,CALM2,Two-hybrid
AKAP9,CALM1,Affinity Capture-Western
CALM1,AKAP9,Reconstituted Complex
AKAP9,TUBGCP3,Affinity Capture-Western
PCNT,TUBGCP3,Affinity Capture-Western
PCNT,TUBGCP2,Affinity Capture-Western
SOS1,ABI1,Reconstituted Complex
SOS1,EPS8,Affinity Capture-Western
SOS1,ABI1,Affinity Capture-Western
VCAN,FBN1,Reconstituted Complex
PTPN21,BMX,Reconstituted Complex
BMX,PTPN21,Affinity Capture-Western
HGS,HAP1,Reconstituted Complex
HAP1,HGS,Affinity Capture-Western
XRCC5,POU2F1,Affinity Capture-Western
XRCC5,POLA1,Affinity Capture-Western
XRCC5,PCNA,Affinity Capture-Western
XRCC5,TOP2A,Affinity Capture-Western
XRCC5,PRIM1,Affinity Capture-Western
XRCC5,POLR2E,Affinity Capture-Western
XRCC5,POLR2D,Affinity Capture-Western
XRCC5,ORC2,Affinity Capture-Western
XRCC5,ORC1,Affinity Capture-Western
XRCC5,PRKDC,Affinity Capture-Western
XRCC5,RFC1,Affinity Capture-Western
NEU1,GLB1,Reconstituted Complex
GAK,CDK5,Affinity Capture-Western
GAK,CCNG1,Affinity Capture-Western
GAK,CCNG1,Reconstituted Complex
RNF4,PATZ1,Reconstituted Complex
PATZ1,RNF4,Affinity Capture-Western
CRH,CRHR1,Reconstituted Complex
CRHR1,GNAQ,Affinity Capture-Western
CRHR1,GNAS,Affinity Capture-Western
CRHR1,GNAO1,Affinity Capture-Western
CRHR1,GNAI1,Affinity Capture-Western
INPP5D,PTPN11,Affinity Capture-Western
HNRNPK,CEBPB,Reconstituted Complex
CEBPB,NOLC1,Phenotypic Enhancement
NOLC1,CEBPB,Reconstituted Complex
TNFSF15,TNFRSF25,Affinity Capture-Western
TNFSF15,TNFRSF6B,Affinity Capture-Western
PXN,ITGA4,Reconstituted Complex
PTK2,PXN,Affinity Capture-Western
PTK2,ITGA4,Affinity Capture-Western
PTK2,PXN,Reconstituted Complex
TFF1,TFF1,Reconstituted Complex
CSTA,CSTA,Reconstituted Complex
PLP2,PLP2,Affinity Capture-Western
FOXG1,FOXH1,Affinity Capture-Western
SMAD2,FOXH1,Affinity Capture-Western
PXN,VCL,Reconstituted Complex
PXN,PTK2,Reconstituted Complex
PXN,TLN1,Reconstituted Complex
PEX19,PEX10,Two-hybrid
PEX19,PEX12,Two-hybrid
PEX19,PEX13,Two-hybrid
PEX19,PEX11B,Two-hybrid
PEX19,PEX12,Reconstituted Complex
PEX19,PEX13,Reconstituted Complex
PEX19,PEX14,Reconstituted Complex
PEX19,PEX3,Reconstituted Complex
PEX19,ABCD3,Reconstituted Complex
PEX19,SLC25A17,Reconstituted Complex
CREB5,CREB5,Reconstituted Complex
CREB5,JUN,Reconstituted Complex
JUN,JUN,Reconstituted Complex
JUN,FOS,Reconstituted Complex
LYN,NMT1,Biochemical Activity
FYN,NMT1,Biochemical Activity
AFP,CCR5,Affinity Capture-Western
TWIST2,MEF2C,Affinity Capture-Western
RGS4,GNAI1,Reconstituted Complex
RGS4,GNAI2,Reconstituted Complex
RGS4,GNAO1,Reconstituted Complex
RGS4,GNAQ,Reconstituted Complex
CLK1,SRSF1,Biochemical Activity
NGFR,TRAF1,Affinity Capture-Western
NGFR,TRAF3,Affinity Capture-Western
NGFR,TRAF4,Affinity Capture-Western
NGFR,TRAF5,Affinity Capture-Western
NGFR,TRAF6,Affinity Capture-Western
NGFR,TRAF2,Affinity Capture-Western
NGFR,TRAF2,Reconstituted Complex
NGFR,TRAF4,Reconstituted Complex
HOXB9,BTG1,Two-hybrid
HOXB9,BTG2,Two-hybrid
HOXB9,BTG1,Far Western
HOXB9,BTG2,Far Western
BTG2,HOXC8,Far Western
CTNNB1,APC,Reconstituted Complex
CTNNB1,APC,Co-crystal Structure
MAP2K2,MAPK3,Biochemical Activity
MAP2K1,MAPK3,Biochemical Activity
KIR2DL1,HLA-C,Co-crystal Structure
CDK4,CDC37,Two-hybrid
SHC1,EPOR,Affinity Capture-Western
THBS3,THBS3,Reconstituted Complex
SUMO2,SENP3,Two-hybrid
MAP3K6,MAP3K5,Affinity Capture-Western
MAP3K6,MAP3K5,Two-hybrid
AKT1,NR4A1,Affinity Capture-Western
AKT1,NR4A1,Biochemical Activity
MAPK15,CLIC3,Affinity Capture-Western
NUP214,NXF2,Reconstituted Complex
NUP214,NXF3,Reconstituted Complex
NUP214,NXF1,Reconstituted Complex
NXF2,NUP214,Reconstituted Complex
NXF2,NUP153,Reconstituted Complex
NXF2,NUP62,Reconstituted Complex
DAG1,UTRN,Reconstituted Complex
NFX1,NUP214,Reconstituted Complex
NFX1,NUP98,Reconstituted Complex
NFX1,NUP153,Reconstituted Complex
NFX1,NUP62,Reconstituted Complex
PRKCZ,NCL,Biochemical Activity
PCNT,DYNC1LI1,Affinity Capture-Western
LYN,TYK2,Reconstituted Complex
FBXO2,ITGB1,Affinity Capture-Western
FBXO2,AHSG,Reconstituted Complex
NOD1,NOD1,Affinity Capture-Western
NOD1,CASP1,Affinity Capture-Western
NOD1,CASP2,Affinity Capture-Western
NOD1,CASP4,Affinity Capture-Western
NOD1,CASP8,Affinity Capture-Western
NOD1,CASP9,Affinity Capture-Western
NOD1,RIPK2,Affinity Capture-Western
NOD1,CFLAR,Affinity Capture-Western
ACTA1,GC,Co-crystal Structure
TYRO3,PIK3R1,Two-hybrid
TYRO3,PIK3R1,Affinity Capture-Western
MAP3K11,AKT1,Affinity Capture-Western
MAP3K11,AKT1,Reconstituted Complex
ACTN2,MYOZ1,Two-hybrid
MYOZ1,ACTN2,Reconstituted Complex
TCAP,MYOZ1,Reconstituted Complex
FLNC,MYOZ1,Two-hybrid
VTN,KNG1,Reconstituted Complex
FGFR1,FRS2,Reconstituted Complex
U2AF1,U2AF2,Reconstituted Complex
TGS1,NCOA6,Affinity Capture-Western
TGS1,NCOA6,Reconstituted Complex
TNFRSF10B,TRADD,Affinity Capture-Western
TNFRSF10B,FADD,Affinity Capture-Western
TNFRSF10A,TRADD,Affinity Capture-Western
TNFRSF10A,FADD,Affinity Capture-Western
TNFRSF10B,RIPK1,Affinity Capture-Western
PEA15,CASP8,Reconstituted Complex
PEA15,FADD,Reconstituted Complex
SKP1,SKP2,Reconstituted Complex
SKP1,SKP2,Two-hybrid
ACPP,ACPP,Co-crystal Structure
RALGDS,RAP2B,Reconstituted Complex
RALGDS,RAP2A,Reconstituted Complex
RALGDS,RAP1A,Reconstituted Complex
ASCL1,MEF2A,Affinity Capture-Western
RAP2A,RALGDS,Affinity Capture-Western
MEF2A,ASCL1,Reconstituted Complex
PLN,ATP2A1,Affinity Capture-Western
AIP,AHR,Affinity Capture-Western
CCNB3,CDK2,Reconstituted Complex
YWHAG,CDK16,Reconstituted Complex
MAP3K5,Gstm1,Two-hybrid
MAP3K5,Gstm1,Reconstituted Complex
PRKAR2A,AKAP8,Affinity Capture-Western
LYN,CD72,Biochemical Activity
SYK,CD72,Biochemical Activity
CD72,PTPN6,Reconstituted Complex
CD72,PTPN6,Affinity Capture-Western
NEDD9,CRK,Affinity Capture-Western
NEDD9,LCK,Affinity Capture-Western
NEDD9,NCK1,Affinity Capture-Western
NEDD9,ABL1,Affinity Capture-Western
NCK1,NEDD9,Reconstituted Complex
NCK1,PTK2,Reconstituted Complex
TIMP2,MMP14,Affinity Capture-Western
TIMP2,MMP14,Reconstituted Complex
CASR,CASR,Reconstituted Complex
GP1BA,FLNA,Affinity Capture-Western
HSPA1A,AIFM1,Affinity Capture-Western
LIG4,XRCC4,Co-crystal Structure
MLLT4,EPHB2,Two-hybrid
MLLT4,EPHB3,Two-hybrid
MLLT4,EPHB6,Two-hybrid
MLLT4,EPHA7,Two-hybrid
MLLT4,NRXN1,Two-hybrid
MLLT4,NRXN2,Two-hybrid
MLLT4,NRXN3,Two-hybrid
MLLT4,JAG1,Two-hybrid
MLLT4,EPHB3,Affinity Capture-Western
MLLT4,EPHB3,Reconstituted Complex
PECAM1,CTNNB1,Affinity Capture-Western
PECAM1,PTPN11,Affinity Capture-Western
PECAM1,MAPK1,Affinity Capture-Western
PECAM1,DSP,Affinity Capture-Western
TAC1,TACR1,Reconstituted Complex
TAC1,TACR3,Reconstituted Complex
PECAM1,JUP,Affinity Capture-Western
KPNA2,PLAG1,Two-hybrid
KPNA2,PLAG1,Reconstituted Complex
KTN1,RHOG,Reconstituted Complex
RHOG,KTN1,Two-hybrid
RHOG,KTN1,Affinity Capture-Western
RHOA,KTN1,Two-hybrid
TFDP1,CDK3,Affinity Capture-Western
POU1F1,NR1I2,Reconstituted Complex
POU1F1,PPARG,Reconstituted Complex
POU1F1,PPARA,Reconstituted Complex
POU1F1,VDR,Reconstituted Complex
POU1F1,NR1I3,Reconstituted Complex
COL1A1,MMP2,Reconstituted Complex
NRIP1,JUN,Reconstituted Complex
TGFB1,FCN1,Co-purification
SP1,GATA1,Reconstituted Complex
SP1,LMO2,Reconstituted Complex
VCP,PSMC1,Affinity Capture-Western
VCP,NFKBIA,Affinity Capture-Western
SP1,TAL1,Reconstituted Complex
SP1,LDB1,Reconstituted Complex
VCP,NFKBIA,Reconstituted Complex
SP1,TAL1,Two-hybrid
SP1,TAL1,Affinity Capture-Western
USO1,RAB1A,Reconstituted Complex
USO1,SCFD1,Affinity Capture-Western
USO1,GOSR2,Affinity Capture-Western
USO1,STX5,Affinity Capture-Western
USO1,STX5,Reconstituted Complex
USO1,GOSR2,Reconstituted Complex
USO1,SCFD1,Reconstituted Complex
RPA2,RAD52,Affinity Capture-Western
SH3KBP1,ABI2,Reconstituted Complex
SH3KBP1,PDCD6,Reconstituted Complex
MAP3K14,NFKB2,Affinity Capture-Western
PRKAA1,CFTR,Reconstituted Complex
NR3C1,RELA,Affinity Capture-Western
TCAP,TTN,Reconstituted Complex
TTN,TCAP,Two-hybrid
GTF2F2,POLR2E,Reconstituted Complex
GTF2F2,POLR2E,Affinity Capture-Western
NLRC4,PYCARD,Two-hybrid
ROS1,EGFR,Affinity Capture-Western
ROS1,VAV3,Affinity Capture-Western
INSR,VAV3,Affinity Capture-Western
VAV3,IGF1R,Affinity Capture-Western
GRB2,VAV3,Affinity Capture-Western
SHC1,VAV3,Affinity Capture-Western
SH2D1A,DOK1,Reconstituted Complex
SH2D1A,DOK1,Affinity Capture-Western
FOXH1,SMAD2,Reconstituted Complex
FOXH1,SMAD4,Reconstituted Complex
FOXH1,SMAD2,Two-hybrid
FOXH1,SMAD4,Two-hybrid
SMAD4,SMAD2,Two-hybrid
PTK2,SRC,Affinity Capture-Western
PTK2,FGR,Affinity Capture-Western
KCNJ6,KCNJ9,Affinity Capture-Western
DRD4,KCNJ3,Affinity Capture-Western
DRD4,KCNJ9,Affinity Capture-Western
DRD4,KCNJ5,Affinity Capture-Western
DRD2,KCNJ3,Affinity Capture-Western
DRD2,KCNJ6,Affinity Capture-Western
DRD2,KCNJ5,Affinity Capture-Western
KCNJ3,ADRB2,Affinity Capture-Western
KCNJ5,ADRB2,Affinity Capture-Western
TRIM3,ACTN4,Two-hybrid
TRIM3,ACTN4,Affinity Capture-Western
PTPN11,SELE,Affinity Capture-Western
SELL,GRB2,Affinity Capture-Western
NKX2-5,GATA4,Affinity Capture-Western
GATA4,NKX2-5,Reconstituted Complex
TYK2,CBL,Affinity Capture-Western
CSK,SHC1,Reconstituted Complex
GGA1,RABEP1,Reconstituted Complex
GGA1,RABGEF1,Reconstituted Complex
GGA1,RABEP1,Affinity Capture-Western
GGA2,RABEP1,Affinity Capture-Western
